uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N-DACCFMC-10082025/leo double check.xlsx,other,22213,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N-DACCFMC-10082025\leo double check.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N2-AECP-10172025/PHY1-N2-AECP-10172025 (2).zip,other,10765,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N2-AECP-10172025\PHY1-N2-AECP-10172025 (2).zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N2-AECP-10172025/PHY1-N2-AECP-10172025.yaml,other,74524,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N2-AECP-10172025\PHY1-N2-AECP-10172025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N2-AECP-10172025/PHY1-N2-AECP-10172025.zip,other,10280,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N2-AECP-10172025\PHY1-N2-AECP-10172025.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N2-AECP-10172025/PHY1-N2-AECP-10172025/imsmanifest.xml,other,1493,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N2-AECP-10172025\PHY1-N2-AECP-10172025\imsmanifest.xml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/4_Newton's Laws of Motion/PHY1-N2-AECP-10172025/PHY1-N2-AECP-10172025/qti/qti.xml,other,298872,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\4_Newton's Laws of Motion\PHY1-N2-AECP-10172025\PHY1-N2-AECP-10172025\qti\qti.xml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/5_Kinetic Energy and Work/LO5-6-Energy.xlsx,other,113944,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\5_Kinetic Energy and Work\LO5-6-Energy.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/5_Kinetic Energy and Work/PHY1-F-CWDVF-10052025/PHY1-F-CWDVF-10052025.yaml,other,46689,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\5_Kinetic Energy and Work\PHY1-F-CWDVF-10052025\PHY1-F-CWDVF-10052025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/5_Kinetic Energy and Work/PHY1-F-CWDVF-10052025/import.zip,other,10545,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\5_Kinetic Energy and Work\PHY1-F-CWDVF-10052025\import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/6_Conservation of ME/LO5-6-Energy.xlsx,other,113944,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\6_Conservation of ME\LO5-6-Energy.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/6_Conservation of ME/PHY1-CME-MECC-10082025/Energy Conservation Problem Scenarios.csv,other,3281,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\6_Conservation of ME\PHY1-CME-MECC-10082025\Energy Conservation Problem Scenarios.csv,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/6_Conservation of ME/PHY1-CME-MECC-10082025/PHY1-CME-MECC-10082025.yaml,other,54971,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\6_Conservation of ME\PHY1-CME-MECC-10082025\PHY1-CME-MECC-10082025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/6_Conservation of ME/PHY1-CME-MECC-10082025/import.zip,other,138361,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\6_Conservation of ME\PHY1-CME-MECC-10082025\import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/6_Conservation of ME/PHY1-ME1-MEWEW-10122025/PHY1-ME1-MEWEW-10122025.yaml,other,49806,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\6_Conservation of ME\PHY1-ME1-MEWEW-10122025\PHY1-ME1-MEWEW-10122025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/6_Conservation of ME/PHY1-ME1-MEWEW-10122025/PHY1-ME1-MEWEW-10122025.zip,other,14178,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\6_Conservation of ME\PHY1-ME1-MEWEW-10122025\PHY1-ME1-MEWEW-10122025.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/7_Momentum and Impulse/LO7-8-Linear Momentum.xlsx,other,113577,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\7_Momentum and Impulse\LO7-8-Linear Momentum.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/7_Momentum and Impulse/PHY1-ILM-10012025/PHY1-ILM-10012025.yml,other,41636,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\7_Momentum and Impulse\PHY1-ILM-10012025\PHY1-ILM-10012025.yml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/7_Momentum and Impulse/PHY1-ILM-10012025/import.zip,other,10218,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\7_Momentum and Impulse\PHY1-ILM-10012025\import.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/LO7-8-Linear Momentum.xlsx,other,113577,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\LO7-8-Linear Momentum.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-CE2D-10232025/PHY1-CLM-CE2D-10232025.yaml,other,76956,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-CE2D-10232025\PHY1-CLM-CE2D-10232025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-CE2D-10232025/PHY1-CLM-CE2D-10232025.zip,other,78840,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-CE2D-10232025\PHY1-CLM-CE2D-10232025.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-CE2D-10232025/Data/explosion_problem_body.md,other,7566,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-CE2D-10232025\Data\explosion_problem_body.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-CE2D-10232025/Data/momentum_results.csv,other,2396,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-CE2D-10232025\Data\momentum_results.csv,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-CE2D-10232025/Data/solutions_explosion.md,other,15056,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-CE2D-10232025\Data\solutions_explosion.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-WICMSCAT-110225/PHY1-CLM-WICMSCAT-110225.yaml,other,52322,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-WICMSCAT-110225\PHY1-CLM-WICMSCAT-110225.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-WICMSCAT-110225/PHY1-CLM-WICMSCAT-110225.zip,other,8021,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-WICMSCAT-110225\PHY1-CLM-WICMSCAT-110225.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-WICMSCAT-110225/Files/inellastic_collision.md,other,8402,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-WICMSCAT-110225\Files\inellastic_collision.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/8_Many-particle Systems/PHY1-CLM-WICMSCAT-110225/Old files/PHY1-CLM-WICMSCAT-110225.yaml,other,22051,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\8_Many-particle Systems\PHY1-CLM-WICMSCAT-110225\Old files\PHY1-CLM-WICMSCAT-110225.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/LO9-Rotational Dynamics.xlsx,other,118324,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\LO9-Rotational Dynamics.xlsx,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RM-KE-AD-11112025-problems.md,other,6975,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RM-KE-AD-11112025-problems.md,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures.zip,other,66640,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/PHY1-RD-MICOMC-10312025.yaml,other,70463,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\PHY1-RD-MICOMC-10312025.yaml,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/PHY1-RD-MICOMC-10312025.zip,other,77183,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\PHY1-RD-MICOMC-10312025.zip,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figure Creation/source.svg,other,200315,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figure Creation\source.svg,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_far_disk.png,other,2566,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_far_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_far_ring.png,other,3400,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_far_ring.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_far_square.png,other,1552,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_far_square.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_middle_disk.png,other,2593,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_middle_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_middle_ring.png,other,3506,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_middle_ring.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_middle_square.png,other,1555,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_middle_square.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_right_disk.png,other,2506,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_right_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_right_ring.png,other,3370,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_right_ring.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_left_mass_right_square.png,other,1514,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_left_mass_right_square.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_middle_mass_far_disk.png,other,2539,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_middle_mass_far_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_middle_mass_far_ring.png,other,3393,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_middle_mass_far_ring.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_middle_mass_far_square.png,other,1548,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_middle_mass_far_square.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_middle_mass_inside_disk.png,other,2663,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_middle_mass_inside_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_middle_mass_inside_square.png,other,1536,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_middle_mass_inside_square.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_middle_mass_right_disk.png,other,2447,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_middle_mass_right_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_middle_mass_right_ring.png,other,3328,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_middle_mass_right_ring.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_middle_mass_right_square.png,other,1552,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_middle_mass_right_square.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_right_mass_center_disk.png,other,2508,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_right_mass_center_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_right_mass_center_ring.png,other,3370,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_right_mass_center_ring.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_right_mass_far_disk.png,other,1830,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_right_mass_far_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_right_mass_far_ring.png,other,3315,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_right_mass_far_ring.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_right_mass_far_square.png,other,1569,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_right_mass_far_square.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
stimuli/estela/phy1-mechanics/9_Rotational Motion/PHY1-RD-MICOMC-10312025/Figures/pivot_right_mass_left_disk.png,other,2533,,,pinned,exam_restricted,local-fs,stimuli-estela,n/a,C:\Users\spenc\Cursor Repos\ESTELA-physics-problem-bank\PHY I Mechanics\9_Rotational Motion\PHY1-RD-MICOMC-10312025\Figures\pivot_right_mass_left_disk.png,"source bank YAML; 2 fail yaml.safe_load: PHY1-F-INTLP-091625, PHY1-F-CWDVF-10052025"
